ID,NAME,md_HHinc_Est2016
6029004000,60290040,45197
6029004101,60290041.01,42254
6029004102,60290041.02,31736
6029004200,60290042,40417
6029004301,60290043.01,42610
6029004302,60290043.02,
6029004401,60290044.01,49349
6029004402,60290044.02,23796
6029004500,60290045,33361
6029004601,60290046.01,
6029004603,60290046.03,
6029004604,60290046.04,50345
6029004701,60290047.01,35019
6029004702,60290047.02,30856
6029004800,60290048,26228
6029004901,60290049.01,30715
6029004902,60290049.02,49083
6029005003,60290050.03,32314
6029005004,60290050.04,40408
6029005103,60290051.03,52500
6029005104,60290051.04,102639
6029005201,60290052.01,37878
6029005203,60290052.03,35205
6029005204,60290052.04,26274
6029005300,60290053,31190
6029005401,60290054.01,62900
6029005402,60290054.02,70382
6029005403,60290054.03,57656
6029005404,60290054.04,59836
6029005501,60290055.01,68105
6029005506,60290055.06,64489
6029005507,60290055.07,56891
6029005508,60290055.08,37518
6029005600,60290056,29896
6029005700,60290057,59632
6029005801,60290058.01,82564
6029005802,60290058.02,41942
6029005900,60290059,33826
6029006002,60290060.02,
6029006003,60290060.03,49488
6029006004,60290060.04,39390
6029006006,60290060.06,80224
6029006007,60290060.07,68851
6029006008,60290060.08,85128
6029006100,60290061,42988
6029006201,60290062.01,37269
6029006202,60290062.02,51574
6029006301,60290063.01,33000
6029006303,60290063.03,35699
6029006304,60290063.04,28098
6029006401,60290064.01,32500
6029006403,60290064.03,37542
6029006404,60290064.04,28566
6029006500,60290065,29448
6031000100,60310001,68897
6031000200,60310002,51250
6031000300,60310003,42750
6031000402,60310004.02,71413
6031000403,60310004.03,52792
6031000404,60310004.04,54473
6031000405,60310004.05,39529
6031000500,60310005,46020
6031000601,60310006.01,85399
6031000602,60310006.02,70310
6031000701,60310007.01,76088
6031000702,60310007.02,55333
6031000800,60310008,36838
6031000900,60310009,31733
6031001001,60310010.01,59938
6031001002,60310010.02,36839
6031001003,60310010.03,56438
6031001100,60310011,31165
6031001200,60310012,55081
6031001300,60310013,35806
6031001401,60310014.01,37857
6031001402,60310014.02,27650
6031001500,60310015,35484
6031001601,60310016.01,40068
6031001602,60310016.02,
6031001701,60310017.01,34762
6031981800,60319818,
6033000100,60330001,33405
6033000300,60330003,47803
6033000400,60330004,38171
6033000501,60330005.01,26286
6033000502,60330005.02,33654
6033000600,60330006,30507
6033000701,60330007.01,26109
6033000702,60330007.02,26588
6033000801,60330008.01,23657
6033000802,60330008.02,24110
6033000900,60330009,55815
6033001000,60330010,43679
6033001100,60330011,53406
6033001200,60330012,43311
6033001300,60330013,59524
6035040100,60350401,38676
6035040200,60350402,41475
6035040302,60350403.02,60853
6035040303,60350403.03,38287
6035040304,60350403.04,28929
6035040305,60350403.05,61713
6035040400,60350404,52273
6035040500,60350405,71778
6035040600,60350406,46367
6037101110,60371011.1,49294
6037101122,60371011.22,86081
6037101210,60371012.1,36701
6037101220,60371012.2,39634
6037101300,60371013,80708
6037101400,60371014,65029
6037102103,60371021.03,73819
6037102104,60371021.04,72039
6037102105,60371021.05,48571
6037102107,60371021.07,62264
6037103101,60371031.01,67500
6037103102,60371031.02,68048
6037103200,60371032,48670
6037103300,60371033,78281
6037103400,60371034,62423
6037104103,60371041.03,75938
6037104105,60371041.05,37846
6037104108,60371041.08,42435
6037104124,60371041.24,80813
6037104201,60371042.01,42888
6037104203,60371042.03,45788
6037104204,60371042.04,47721
6037104310,60371043.1,55865
6037104320,60371043.2,44583
6037104401,60371044.01,57321
6037104403,60371044.03,49048
6037104404,60371044.04,51771
6037104500,60371045,47500
6037104610,60371046.1,52727
6037104620,60371046.2,55556
6037104701,60371047.01,27394
6037104703,60371047.03,39286
6037104704,60371047.04,51003
6037104810,60371048.1,66054
6037104821,60371048.21,51382
6037104822,60371048.22,48935
6037106010,60371060.1,76576
6037106020,60371060.2,71250
6037106111,60371061.11,79702
6037106112,60371061.12,74256
6037106113,60371061.13,74688
6037106114,60371061.14,51190
6037106403,60371064.03,61023
6037106405,60371064.05,40813
6037106406,60371064.06,76131
6037106407,60371064.07,33073
6037106408,60371064.08,41806
6037106510,60371065.1,92857
6037106520,60371065.2,61599
6037106603,60371066.03,102632
6037106604,60371066.04,50150
6037106641,60371066.41,101758
6037106642,60371066.42,96970
6037106643,60371066.43,138750
6037106645,60371066.45,109276
6037106646,60371066.46,91394
6037106648,60371066.48,46786
6037106649,60371066.49,80492
6037107010,60371070.1,51458
6037107020,60371070.2,71790
6037108101,60371081.01,133988
6037108102,60371081.02,93438
6037108103,60371081.03,143000
6037108104,60371081.04,119875
6037108201,60371082.01,113553
6037108202,60371082.02,104182
6037109100,60371091,70865
6037109200,60371092,86964
6037109300,60371093,77750
6037109400,60371094,51475
6037109500,60371095,51380
6037109601,60371096.01,76484
6037109603,60371096.03,52301
6037109604,60371096.04,70217
6037109700,60371097,86364
6037109800,60371098,69079
6037111100,60371111,80239
6037111201,60371112.01,78430
6037111202,60371112.02,63688
6037111204,60371112.04,126406
6037111205,60371112.05,70490
6037111206,60371112.06,102083
6037111301,60371113.01,58682
6037111302,60371113.02,69395
6037111400,60371114,51094
6037113101,60371131.01,107538
6037113102,60371131.02,124375
6037113211,60371132.11,91210
6037113212,60371132.12,79315
6037113213,60371132.13,80861
6037113231,60371132.31,90000
6037113232,60371132.32,101318
6037113233,60371132.33,41155
6037113234,60371132.34,47262
6037113235,60371132.35,71346
6037113237,60371132.37,83170
6037113301,60371133.01,69286
6037113303,60371133.03,83929
6037113321,60371133.21,56845
6037113322,60371133.22,87675
6037113401,60371134.01,72083
6037113421,60371134.21,57159
6037113422,60371134.22,65147
6037115101,60371151.01,117198
6037115103,60371151.03,41136
6037115104,60371151.04,41080
6037115201,60371152.01,49917
6037115202,60371152.02,49688
6037115301,60371153.01,73241
6037115302,60371153.02,43958
6037115401,60371154.01,60665
6037115403,60371154.03,41383
6037115404,60371154.04,42379
6037117101,60371171.01,76413
6037117102,60371171.02,68050
6037117201,60371172.01,45179
6037117202,60371172.02,82500
6037117301,60371173.01,91738
6037117302,60371173.02,81389
6037117303,60371173.03,96161
6037117404,60371174.04,87305
6037117405,60371174.05,30733
6037117407,60371174.07,24292
6037117408,60371174.08,29125
6037117510,60371175.1,32438
6037117520,60371175.2,36500
6037117530,60371175.3,37371
6037119001,60371190.01,64038
6037119002,60371190.02,66400
6037119201,60371192.01,65694
6037119202,60371192.02,60508
6037119310,60371193.1,42824
6037119320,60371193.2,44974
6037119340,60371193.4,27360
6037119341,60371193.41,45724
6037119342,60371193.42,43387
6037119400,60371194,72216
6037119700,60371197,78208
6037119800,60371198,73681
6037119900,60371199,73409
6037120010,60371200.1,46974
6037120020,60371200.2,31157
6037120030,60371200.3,23345
6037120103,60371201.03,26345
6037120104,60371201.04,35174
6037120105,60371201.05,29167
6037120106,60371201.06,31741
6037120107,60371201.07,28359
6037120108,60371201.08,35200
6037120300,60371203,59706
6037120400,60371204,37896
6037121010,60371210.1,55490
6037121020,60371210.2,48537
6037121101,60371211.01,47525
6037121102,60371211.02,53534
6037121210,60371212.1,46889
6037121221,60371212.21,52115
6037121222,60371212.22,47422
6037121600,60371216,86974
6037121801,60371218.01,32195
6037121802,60371218.02,59792
6037121900,60371219,51754
6037122000,60371220,62610
6037122120,60371221.2,50000
6037122121,60371221.21,45667
6037122122,60371221.22,32625
6037122200,60371222,53750
6037122410,60371224.1,27241
6037122420,60371224.2,44375
6037123010,60371230.1,33051
6037123020,60371230.2,48092
6037123103,60371231.03,41492
6037123104,60371231.04,39847
6037123203,60371232.03,36006
6037123204,60371232.04,35594
6037123205,60371232.05,40395
6037123206,60371232.06,32885
6037123301,60371233.01,57031
6037123303,60371233.03,34457
6037123304,60371233.04,35033
6037123410,60371234.1,39861
6037123420,60371234.2,40697
6037123510,60371235.1,45397
6037123520,60371235.2,43672
6037123601,60371236.01,57813
6037123602,60371236.02,39259
6037123700,60371237,54806
6037123800,60371238,50370
6037123901,60371239.01,49866
6037123902,60371239.02,68989
6037124000,60371240,81548
6037124102,60371241.02,43306
6037124103,60371241.03,38224
6037124104,60371241.04,32038
6037124105,60371241.05,40576
6037124201,60371242.01,53598
6037124203,60371242.03,44470
6037124204,60371242.04,36682
6037124300,60371243,50335
6037124400,60371244,67137
6037124500,60371245,87423
6037124600,60371246,80161
6037124700,60371247,76791
6037124902,60371249.02,37744
6037124903,60371249.03,47750
6037125100,60371251,52083
6037125200,60371252,50990
6037125310,60371253.1,45357
6037125320,60371253.2,38703
6037125401,60371254.01,55653
6037125402,60371254.02,70000
6037125501,60371255.01,47121
6037125502,60371255.02,57188
6037125600,60371256,68077
6037127102,60371271.02,43750
6037127103,60371271.03,40424
6037127104,60371271.04,40357
6037127210,60371272.1,42571
6037127220,60371272.2,33918
6037127300,60371273,44924
6037127400,60371274,40000
6037127520,60371275.2,27207
6037127603,60371276.03,41875
6037127604,60371276.04,32961
6037127605,60371276.05,36977
6037127606,60371276.06,49868
6037127711,60371277.11,55996
6037127712,60371277.12,33229
6037127803,60371278.03,36054
6037127804,60371278.04,41816
6037127805,60371278.05,34824
6037127806,60371278.06,34199
6037127910,60371279.1,33375
6037127920,60371279.2,44135
6037128101,60371281.01,43935
6037128102,60371281.02,34583
6037128210,60371282.1,28087
6037128220,60371282.2,45168
6037128302,60371283.02,35313
6037128303,60371283.03,24183
6037128400,60371284,62825
6037128500,60371285,62750
6037128601,60371286.01,40100
6037128602,60371286.02,77125
6037128702,60371287.02,68438
6037128801,60371288.01,57181
6037128802,60371288.02,80682
6037128910,60371289.1,74276
6037131010,60371310.1,37029
6037131020,60371310.2,55313
6037131100,60371311,67050
6037131200,60371312,65441
6037131300,60371313,58804
6037131400,60371314,60789
6037131600,60371316,67656
6037131701,60371317.01,47730
6037131702,60371317.02,60625
6037131800,60371318,49483
6037131900,60371319,64722
6037132001,60371320.01,64292
6037132002,60371320.02,84550
6037132101,60371321.01,68958
6037132102,60371321.02,51939
6037132300,60371323,40242
6037132501,60371325.01,50363
6037132502,60371325.02,42316
6037132700,60371327,46667
6037132900,60371329,79524
6037133000,60371330,71250
6037133100,60371331,45540
6037134001,60371340.01,42775
6037134002,60371340.02,49600
6037134101,60371341.01,69813
6037134103,60371341.03,64496
6037134104,60371341.04,61858
6037134201,60371342.01,97623
6037134302,60371343.02,75489
6037134303,60371343.03,86164
6037134304,60371343.04,71435
6037134305,60371343.05,35478
6037134306,60371343.06,70595
6037134421,60371344.21,104583
6037134422,60371344.22,101414
6037134423,60371344.23,98447
6037134424,60371344.24,131750
6037134520,60371345.2,40016
6037134521,60371345.21,41848
6037134522,60371345.22,34253
6037134710,60371347.1,40996
6037134720,60371347.2,62326
6037134800,60371348,61295
6037134901,60371349.01,66299
6037134903,60371349.03,51652
6037134904,60371349.04,49483
6037134905,60371349.05,77500
6037135102,60371351.02,93768
6037135111,60371351.11,86289
6037135113,60371351.13,72337
6037135114,60371351.14,54600
6037135201,60371352.01,99044
6037135202,60371352.02,107545
6037135203,60371352.03,89327
6037137103,60371371.03,66235
6037137104,60371371.04,78438
6037137201,60371372.01,64728
6037137301,60371373.01,142708
6037137302,60371373.02,123304
6037137401,60371374.01,104821
6037137402,60371374.02,96348
6037137501,60371375.01,77344
6037137502,60371375.02,81677
6037137504,60371375.04,167917
6037138000,60371380,107063
6037139001,60371390.01,74907
6037139200,60371392,70708
6037139301,60371393.01,95587
6037139302,60371393.02,43234
6037139303,60371393.03,47076
6037139401,60371394.01,68140
6037139402,60371394.02,88929
6037139502,60371395.02,64132
6037139503,60371395.03,52288
6037139504,60371395.04,44074
6037139600,60371396,73973
6037139701,60371397.01,129196
6037139702,60371397.02,160682
6037139703,60371397.03,124000
6037139801,60371398.01,146500
6037139802,60371398.02,139500
6037141101,60371411.01,74042
6037141102,60371411.02,90685
6037141201,60371412.01,57228
6037141202,60371412.02,73354
6037141302,60371413.02,84652
6037141303,60371413.03,62649
6037141304,60371413.04,63603
6037141400,60371414,78594
6037141500,60371415,180833
6037141600,60371416,160455
6037141700,60371417,182625
6037143100,60371431,95703
6037143200,60371432,73250
6037143300,60371433,71429
6037143400,60371434,87028
6037143500,60371435,78558
6037143602,60371436.02,74700
6037143603,60371436.03,65588
6037143604,60371436.04,64933
6037143700,60371437,107625
6037143800,60371438,145804
6037143901,60371439.01,151917
6037143902,60371439.02,116808
6037181000,60371810,114154
6037181300,60371813,86674
6037181400,60371814,57963
6037181500,60371815,91375
6037181600,60371816,68516
6037183101,60371831.01,55625
6037183103,60371831.03,50045
6037183104,60371831.04,62917
6037183220,60371832.2,51667
6037183221,60371832.21,55647
6037183222,60371832.22,53750
6037183300,60371833,71165
6037183401,60371834.01,54352
6037183402,60371834.02,57813
6037183510,60371835.1,64057
6037183520,60371835.2,34693
6037183610,60371836.1,42372
6037183620,60371836.2,46544
6037183701,60371837.01,43431
6037183702,60371837.02,52077
6037183810,60371838.1,33293
6037183820,60371838.2,29401
6037185100,60371851,70521
6037185202,60371852.02,67782
6037185203,60371852.03,36738
6037185204,60371852.04,75909
6037185310,60371853.1,43088
6037185320,60371853.2,37500
6037186100,60371861,70568
6037186201,60371862.01,45921
6037186202,60371862.02,62697
6037186203,60371862.03,70288
6037186301,60371863.01,37317
6037186302,60371863.02,58404
6037186401,60371864.01,32349
6037186403,60371864.03,49375
6037186404,60371864.04,45319
6037187101,60371871.01,61932
6037187102,60371871.02,51031
6037187200,60371872,45066
6037187300,60371873,91528
6037188100,60371881,57589
6037188201,60371882.01,65264
6037188202,60371882.02,91968
6037188300,60371883,84250
6037189101,60371891.01,62981
6037189102,60371891.02,64766
6037189201,60371892.01,33966
6037189202,60371892.02,91316
6037189300,60371893,166010
6037189400,60371894,105361
6037189500,60371895,53311
6037189600,60371896,67127
6037189701,60371897.01,82176
6037189702,60371897.02,71958
6037189800,60371898,57412
6037189902,60371899.02,49620
6037189903,60371899.03,47150
6037189904,60371899.04,41427
6037189905,60371899.05,52167
6037190100,60371901,48750
6037190201,60371902.01,22334
6037190202,60371902.02,30982
6037190301,60371903.01,37181
6037190401,60371904.01,41209
6037190402,60371904.02,29564
6037190510,60371905.1,28424
6037190520,60371905.2,28892
6037190700,60371907,31202
6037190801,60371908.01,20125
6037190802,60371908.02,31156
6037190901,60371909.01,32243
6037190902,60371909.02,28973
6037191000,60371910,39760
6037191110,60371911.1,22257
6037191120,60371911.2,32031
6037191201,60371912.01,32359
6037191203,60371912.03,28912
6037191204,60371912.04,32270
6037191301,60371913.01,40529
6037191302,60371913.02,38088
6037191410,60371914.1,29942
6037191420,60371914.2,39595
6037191500,60371915,40139
6037191610,60371916.1,32639
6037191620,60371916.2,26729
6037191710,60371917.1,28100
6037191720,60371917.2,23125
6037191810,60371918.1,37134
