STATION,STATION_NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,MLY-DUTR-NORMAL,MLY-DUTR-STDDEV,MLY-PRCP-25PCTL,MLY-PRCP-50PCTL,MLY-PRCP-75PCTL,MLY-PRCP-AVGNDS-GE001HI,MLY-PRCP-AVGNDS-GE010HI,MLY-PRCP-AVGNDS-GE050HI,MLY-PRCP-AVGNDS-GE100HI,MLY-PRCP-NORMAL,MLY-SNOW-25PCTL,MLY-SNOW-50PCTL,MLY-SNOW-75PCTL,MLY-SNOW-AVGNDS-GE001TI,MLY-SNOW-AVGNDS-GE010TI,MLY-SNOW-AVGNDS-GE030TI,MLY-SNOW-AVGNDS-GE050TI,MLY-SNOW-AVGNDS-GE100TI,MLY-SNOW-NORMAL,MLY-SNWD-AVGNDS-GE001WI,MLY-SNWD-AVGNDS-GE003WI,MLY-SNWD-AVGNDS-GE005WI,MLY-SNWD-AVGNDS-GE010WI,MLY-TAVG-NORMAL,MLY-TAVG-STDDEV,MLY-TMAX-AVGNDS-GRTH040,MLY-TMAX-AVGNDS-GRTH050,MLY-TMAX-AVGNDS-GRTH060,MLY-TMAX-AVGNDS-GRTH070,MLY-TMAX-AVGNDS-GRTH080,MLY-TMAX-AVGNDS-GRTH090,MLY-TMAX-AVGNDS-GRTH100,MLY-TMAX-AVGNDS-LSTH032,MLY-TMAX-NORMAL,MLY-TMAX-STDDEV,MLY-TMIN-AVGNDS-LSTH000,MLY-TMIN-AVGNDS-LSTH010,MLY-TMIN-AVGNDS-LSTH020,MLY-TMIN-AVGNDS-LSTH032,MLY-TMIN-AVGNDS-LSTH040,MLY-TMIN-AVGNDS-LSTH050,MLY-TMIN-AVGNDS-LSTH060,MLY-TMIN-AVGNDS-LSTH070,MLY-TMIN-NORMAL,MLY-TMIN-STDDEV,COUNTY,geometry
USC00043491,"GOLD RUN 2 SW, CA US",39.165,-120.8566,1011.9,12,NA,NA,114.3,242.32,387.1,11,9,6,4,263.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Placer,"c(-120.8566, 39.165)"
USC00043134,"FORESTHILL RANGER STATION, CA US",39.01,-120.8455,919,01,NA,NA,78.99,202.95,321.82,9,8,5,3,238.76,0,0,0,1,1,0,0,-7777,58.4,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Placer,"c(-120.8455, 39.01)"
USC00043134,"FORESTHILL RANGER STATION, CA US",39.01,-120.8455,919,02,NA,NA,127.76,176.28,298.7,9,7,5,3,214.88,0,0,0,0,0,0,0,0,58.4,0,0,-7777,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Placer,"c(-120.8455, 39.01)"
USC00043134,"FORESTHILL RANGER STATION, CA US",39.01,-120.8455,919,03,NA,NA,65.79,167.89,239.78,9,7,5,3,193.8,0,0,0,1,1,0,0,0,38.1,-7777,-7777,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Placer,"c(-120.8455, 39.01)"
USC00043134,"FORESTHILL RANGER STATION, CA US",39.01,-120.8455,919,04,NA,NA,48.51,69.85,157.99,6,5,3,1,103.63,0,0,0,-7777,-7777,0,0,0,2.5,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Placer,"c(-120.8455, 39.01)"
USC00043134,"FORESTHILL RANGER STATION, CA US",39.01,-120.8455,919,05,NA,NA,21.84,57.4,101.35,5,4,2,1,70.36,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Placer,"c(-120.8455, 39.01)"
USC00043134,"FORESTHILL RANGER STATION, CA US",39.01,-120.8455,919,06,NA,NA,0,9.4,26.92,2,1,0,0,18.8,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Placer,"c(-120.8455, 39.01)"
USC00043134,"FORESTHILL RANGER STATION, CA US",39.01,-120.8455,919,07,NA,NA,0,0,0,0,-7777,0,0,-7777,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Placer,"c(-120.8455, 39.01)"
USC00043134,"FORESTHILL RANGER STATION, CA US",39.01,-120.8455,919,08,NA,NA,0,0,4.83,1,1,0,0,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Placer,"c(-120.8455, 39.01)"
USC00043134,"FORESTHILL RANGER STATION, CA US",39.01,-120.8455,919,09,NA,NA,0,12.19,36.32,2,2,1,0,24.89,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Placer,"c(-120.8455, 39.01)"
USC00043134,"FORESTHILL RANGER STATION, CA US",39.01,-120.8455,919,10,NA,NA,19.3,52.83,123.44,5,3,2,1,77.47,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Placer,"c(-120.8455, 39.01)"
USC00043134,"FORESTHILL RANGER STATION, CA US",39.01,-120.8455,919,11,NA,NA,67.82,147.32,279.15,8,6,4,2,171.96,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Placer,"c(-120.8455, 39.01)"
USC00043134,"FORESTHILL RANGER STATION, CA US",39.01,-120.8455,919,12,NA,NA,123.19,224.28,351.03,9,8,5,3,252.73,0,0,0,0,-7777,-7777,-7777,0,7.6,0,-7777,-7777,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Placer,"c(-120.8455, 39.01)"
USC00045311,"MANZANITA LAKE, CA US",40.54111,-121.57667,1752.6,01,-6.1,-15.7,75.44,124.71,219.71,13,10,4,1,150.11,508,812.8,1143,9,8,5,3,1,840.7,29,28,26,23,-0.1,-16.1,181,7,6,0,0,0,0,4,5.8,-15.7,0,27,117,30,309,310,310,310,-5.9,-16.1,Shasta,"c(-121.57667, 40.54111)"
USC00045311,"MANZANITA LAKE, CA US",40.54111,-121.57667,1752.6,02,-5.8,-15.7,71.12,106.68,175.77,12,9,4,1,132.84,241.3,609.6,1485.9,9,9,5,3,1,886.5,27,27,26,24,0.2,-16,166,7,9,0,0,0,0,3,6.2,-15.4,0,24,103,26,280,280,280,280,-5.8,-16.1,Shasta,"c(-121.57667, 40.54111)"
USC00045311,"MANZANITA LAKE, CA US",40.54111,-121.57667,1752.6,03,-5.2,-16.3,74.42,111,169.42,12,10,4,1,129.54,457.2,711.2,1181.1,9,8,5,3,0,861.1,27,26,25,22,2.1,-15.9,238,12,22,0,0,0,0,1,8.4,-15.6,0,13,71,27,309,310,310,310,-4.2,-16.1,Shasta,"c(-121.57667, 40.54111)"
USC00045311,"MANZANITA LAKE, CA US",40.54111,-121.57667,1752.6,04,-4.3,-16.1,59.18,73.66,117.6,10,8,2,1,94.49,127,375.9,749.3,6,6,3,1,0,528.3,16,13,11,9,4.4,-15.7,252,17,79,15,0,0,0,0,11.2,-14.9,0,3,37,22,293,300,300,300,-2.3,-16.3,Shasta,"c(-121.57667, 40.54111)"
USC00045311,"MANZANITA LAKE, CA US",40.54111,-121.57667,1752.6,05,-2.7,-15.8,30.73,53.34,110.49,8,6,2,1,81.03,0,76.2,266.7,2,2,1,1,0,160,3,2,2,1,8.9,-15.7,304,26,176,77,13,0,0,0,16.5,-14.9,0,0,3,12,243,308,310,310,1.4,-16.3,Shasta,"c(-121.57667, 40.54111)"
USC00045311,"MANZANITA LAKE, CA US",40.54111,-121.57667,1752.6,06,-1.2,-16.3,5.84,27.69,60.45,4,3,1,0,33.02,0,0,12.7,0,0,0,0,0,20.3,0,0,0,0,13.1,-16.4,300,29,258,167,47,0,0,0,21.4,-15.8,0,0,1,3,139,281,300,300,4.8,-16.7,Shasta,"c(-121.57667, 40.54111)"
USC00045311,"MANZANITA LAKE, CA US",40.54111,-121.57667,1752.6,07,0.8,-16.7,0,3.05,14.22,1,1,0,-7777,11.43,0,0,0,-7777,-7777,0,0,0,-7777,-7777,0,0,0,16.7,-16.1,310,31,304,278,145,1,0,0,26,-15.8,0,0,0,0,57,241,308,310,7.4,-16.3,Shasta,"c(-121.57667, 40.54111)"
USC00045311,"MANZANITA LAKE, CA US",40.54111,-121.57667,1752.6,08,1.4,-16.7,0,1.02,17.27,2,1,0,0,9.91,0,0,0,0,0,0,0,0,0,0,0,0,0,16.2,-16.7,310,31,306,275,132,1,0,0,25.8,-16.4,0,0,0,0,78,264,309,310,6.6,-16.6,Shasta,"c(-121.57667, 40.54111)"
USC00045311,"MANZANITA LAKE, CA US",40.54111,-121.57667,1752.6,09,0.4,-16.6,0.76,20.07,37.34,3,2,1,0,29.72,0,0,0,0,0,-7777,-7777,0,2.5,-7777,0,0,0,13.3,-16,299,29,268,197,67,0,0,-7777,22.4,-15.7,0,0,1,3,151,290,300,300,4.2,-16.2,Shasta,"c(-121.57667, 40.54111)"
USC00045311,"MANZANITA LAKE, CA US",40.54111,-121.57667,1752.6,10,-2.4,-16.1,22.1,72.9,104.9,6,4,2,1,77.22,0,0,228.6,1,1,1,0,-7777,99.1,2,1,1,0,8.3,-15.9,301,26,176,62,9,0,0,0,16,-15.3,0,0,5,13,271,310,310,310,0.7,-16.4,Shasta,"c(-121.57667, 40.54111)"
USC00045311,"MANZANITA LAKE, CA US",40.54111,-121.57667,1752.6,11,-6.1,-16.3,66.55,119.13,183.39,11,9,4,1,137.92,139.7,279.4,457.2,5,5,3,2,0,299.7,12,9,6,3,2.5,-15.9,224,11,27,1,0,0,0,1,8.3,-15.6,0,6,58,24,296,300,300,300,-3.3,-16.2,Shasta,"c(-121.57667, 40.54111)"
USC00045311,"MANZANITA LAKE, CA US",40.54111,-121.57667,1752.6,12,-6.7,-16,97.79,137.67,225.04,13,9,4,2,157.99,381,670.6,1181.1,9,8,5,3,1,805.2,28,24,21,16,-0.3,-16.1,170,6,5,0,0,0,0,5,5.2,-15.7,0,25,112,29,309,310,310,310,-5.8,-16.1,Shasta,"c(-121.57667, 40.54111)"
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,01,-8.1,-15.7,64.26,140.72,186.94,11,8,4,2,144.53,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,-16.4,309,26,78,2,-7777,0,0,0,13.2,-16.4,0,0,0,5,195,299,310,310,3.4,-15.7,Butte,"c(-121.553, 39.5177)"
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,02,-6.4,-15.4,50.04,98.3,170.18,10,8,5,1,123.7,0,0,0,0,0,0,0,0,0,-7777,0,0,0,10.7,-16.7,280,27,159,27,1,0,0,0,16.3,-16.2,0,0,0,2,122,267,280,280,5,-16.2,Butte,"c(-121.553, 39.5177)"
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,03,-5.6,-15.7,55.12,84.33,127,10,7,4,1,113.54,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,-16.2,310,31,245,105,9,0,0,0,19.2,-15.6,0,0,0,0,62,266,310,310,6.9,-16.4,Butte,"c(-121.553, 39.5177)"
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,04,-3.7,-16,15.24,48.01,69.6,6,4,2,0,58.67,0,0,0,0,0,0,0,0,0,0,0,0,0,15.4,-16.2,300,30,274,180,66,1,0,0,22.4,-15.4,0,0,0,-7777,28,213,296,300,8.3,-16.6,Butte,"c(-121.553, 39.5177)"
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,05,-1.8,-15.8,1.78,22.1,33.78,4,3,1,0,28.45,0,0,0,0,0,0,0,0,0,0,0,0,0,19.4,-16,310,31,307,268,179,7,1,0,27.4,-15.4,0,0,0,-7777,4,103,275,309,11.5,-16.2,Butte,"c(-121.553, 39.5177)"
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,06,0,-16.3,0,2.03,11.18,1,1,0,0,8.38,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,-16.3,300,30,300,294,265,15,3,0,32.1,-15.8,0,0,0,0,2,21,196,296,14.4,-16.6,Butte,"c(-121.553, 39.5177)"
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,07,0.9,-16.6,0,0,0,0,0,0,0,-7777,0,0,0,0,0,0,0,0,0,0,0,0,0,25.9,-16.3,310,31,310,310,307,26,7,0,35.3,-16.2,0,0,0,0,0,2,116,289,16.6,-16.1,Butte,"c(-121.553, 39.5177)"
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,08,1.5,-16.7,0,0,1.52,1,0,0,-7777,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,-16.9,310,31,310,310,305,23,6,0,34.6,-16.7,0,0,0,0,0,10,166,301,15.3,-16.8,Butte,"c(-121.553, 39.5177)"
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,09,0.3,-16.2,0,2.79,20.57,1,1,0,0,14.22,0,0,0,0,0,0,0,0,0,0,0,0,0,22,-16.3,300,30,300,296,252,13,1,0,31.1,-15.9,0,0,0,0,-7777,49,249,298,12.9,-16.3,Butte,"c(-121.553, 39.5177)"
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,10,-1.8,-16.1,13.72,36.83,65.53,3,2,1,1,45.97,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,-16.5,310,31,305,259,131,3,0,0,25.6,-16,0,0,0,0,11,164,305,310,9.6,-16.5,Butte,"c(-121.553, 39.5177)"
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,11,-5.8,-15.6,40.39,69.85,151.13,7,5,3,1,96.52,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,-16.3,300,30,209,73,2,0,0,0,18,-15.8,0,0,0,1,97,259,299,300,6.1,-16.1,Butte,"c(-121.553, 39.5177)"
USC00046521,"OROVILLE, CA US",39.5177,-121.553,52.1,12,-8.1,-15.8,59.44,129.29,182.12,10,8,4,2,137.92,0,0,0,-7777,-7777,-7777,-7777,0,5.1,0,0,0,0,8.4,-16.4,307,26,84,4,0,0,0,0,13.3,-16.4,0,0,1,4,198,298,310,310,3.6,-15.8,Butte,"c(-121.553, 39.5177)"
USC00047195,"QUINCY, CA US",39.9366,-120.9475,1042.4,01,-7.3,-15.2,NA,NA,NA,NA,NA,NA,NA,168.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-16.3,237,7,6,0,0,0,0,1,7.2,-16,0,6,70,24,305,310,310,310,-3.2,-15.7,Plumas,"c(-120.9475, 39.9366)"
USC00047195,"QUINCY, CA US",39.9366,-120.9475,1042.4,02,-5.4,-14.9,NA,NA,NA,NA,NA,NA,NA,181.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-16.2,252,13,41,10,0,0,0,0,10.2,-15.4,0,4,28,20,275,280,280,280,-2.2,-15.8,Plumas,"c(-120.9475, 39.9366)"
USC00047195,"QUINCY, CA US",39.9366,-120.9475,1042.4,03,-2.8,-14.4,NA,NA,NA,NA,NA,NA,NA,170.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.7,-16.2,295,24,139,30,0,0,0,-7777,14.2,-14.8,0,0,7,20,294,310,310,310,-0.8,-16.4,Plumas,"c(-120.9475, 39.9366)"
USC00047195,"QUINCY, CA US",39.9366,-120.9475,1042.4,04,-1.4,-15.3,NA,NA,NA,NA,NA,NA,NA,70.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,-16.1,296,25,181,86,16,0,0,-7777,17.2,-15,0,0,1,12,264,300,300,300,0.8,-16.9,Plumas,"c(-120.9475, 39.9366)"
USC00047195,"QUINCY, CA US",39.9366,-120.9475,1042.4,05,0.3,-15.4,NA,NA,NA,NA,NA,NA,NA,50.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.4,-16,310,30,266,190,81,1,0,0,22.4,-15,0,0,0,3,160,296,310,310,4.3,-16.4,Plumas,"c(-120.9475, 39.9366)"
USC00047195,"QUINCY, CA US",39.9366,-120.9475,1042.4,06,2.3,-15.6,NA,NA,NA,NA,NA,NA,NA,20.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.1,-16.6,300,30,293,263,174,5,0,0,27.2,-15.8,0,0,0,0,62,244,300,300,7.1,-16.6,Plumas,"c(-120.9475, 39.9366)"
USC00047195,"QUINCY, CA US",39.9366,-120.9475,1042.4,07,5.1,-16.6,NA,NA,NA,NA,NA,NA,NA,5.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3,-16.2,310,31,310,307,284,14,1,0,31.7,-15.8,0,0,0,0,36,196,302,310,8.8,-16.3,Plumas,"c(-120.9475, 39.9366)"
USC00047195,"QUINCY, CA US",39.9366,-120.9475,1042.4,08,5.9,-15.7,NA,NA,NA,NA,NA,NA,NA,5.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.5,-16.6,310,31,310,307,278,13,1,0,31.3,-16.2,0,0,0,0,54,232,306,310,7.7,-16.3,Plumas,"c(-120.9475, 39.9366)"
USC00047195,"QUINCY, CA US",39.9366,-120.9475,1042.4,09,5.4,-15.1,NA,NA,NA,NA,NA,NA,NA,20.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.4,-16.3,300,30,292,268,197,6,0,0,28,-15.3,0,0,0,3,130,282,300,300,4.8,-16.6,Plumas,"c(-120.9475, 39.9366)"
USC00047195,"QUINCY, CA US",39.9366,-120.9475,1042.4,10,1.9,-14.7,NA,NA,NA,NA,NA,NA,NA,64.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.2,-16.2,309,30,251,164,53,1,0,0,21,-14.9,0,0,2,12,252,306,310,310,1.3,-16.5,Plumas,"c(-120.9475, 39.9366)"
USC00047195,"QUINCY, CA US",39.9366,-120.9475,1042.4,11,-4.6,-15.5,NA,NA,NA,NA,NA,NA,NA,140.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.6,-16.3,283,20,76,11,1,0,0,0,12.2,-15.6,-7777,3,26,17,275,300,300,300,-1.1,-16.3,Plumas,"c(-120.9475, 39.9366)"
USC00047195,"QUINCY, CA US",39.9366,-120.9475,1042.4,12,-8.3,-15.3,NA,NA,NA,NA,NA,NA,NA,180.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,-16.4,220,4,2,0,0,0,0,1,6.4,-16.6,0,8,67,24,300,310,310,310,-3.1,-15.5,Plumas,"c(-120.9475, 39.9366)"
USC00049367,"VISALIA, CA US",36.3278,-119.2994,106.7,01,-8.9,-16.1,26.92,48.51,59.44,7,5,1,0,48.51,0,0,0,0,0,0,0,0,2.5,0,0,0,0,8.1,-16.2,305,23,73,2,0,0,0,0,12.6,-15.8,0,0,0,3,188,300,310,310,3.7,-16.1,Tulare,"c(-119.2994, 36.3278)"
USC00049367,"VISALIA, CA US",36.3278,-119.2994,106.7,02,-7.1,-16.4,12.7,40.89,76.2,7,5,1,0,46.99,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9,-16.7,280,27,160,25,-7777,0,0,0,16.3,-16.4,0,0,0,1,102,259,280,280,5.6,-16.5,Tulare,"c(-119.2994, 36.3278)"
USC00049367,"VISALIA, CA US",36.3278,-119.2994,106.7,03,-6,-16.3,17.78,35.81,62.99,7,5,1,0,50.55,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,-16.3,310,31,261,109,7,0,0,0,19.6,-15.8,0,0,0,-7777,39,233,310,310,7.8,-16.4,Tulare,"c(-119.2994, 36.3278)"
USC00049367,"VISALIA, CA US",36.3278,-119.2994,106.7,04,-4.3,-16.6,5.33,17.53,44.2,4,2,1,0,23.88,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,-16.2,300,30,285,193,71,0,0,0,23,-15.8,0,0,0,0,14,166,294,300,9.6,-16.4,Tulare,"c(-119.2994, 36.3278)"
USC00049367,"VISALIA, CA US",36.3278,-119.2994,106.7,05,-3.4,-16.7,0,6.35,13.46,2,1,0,0,8.89,0,0,0,0,0,0,0,0,0,0,0,0,0,20.4,-16.1,310,31,309,282,176,5,0,0,27.6,-15.8,0,0,0,0,0,53,240,308,13.2,-16.3,Tulare,"c(-119.2994, 36.3278)"
USC00049367,"VISALIA, CA US",36.3278,-119.2994,106.7,06,-2.5,-16.9,0,0,0,0,0,0,0,3.56,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1,-16.7,300,30,300,297,272,14,2,0,31.7,-16.4,0,0,0,0,0,4,113,284,16.4,-16.7,Tulare,"c(-119.2994, 36.3278)"
USC00049367,"VISALIA, CA US",36.3278,-119.2994,106.7,07,-2.6,-16.9,0,0,0,0,-7777,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,26.9,-16.4,310,31,310,310,308,24,4,0,34.5,-16.3,0,0,0,0,0,0,19,240,19.3,-16.4,Tulare,"c(-119.2994, 36.3278)"
USC00049367,"VISALIA, CA US",36.3278,-119.2994,106.7,08,-2.3,-16.7,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,26.1,-17,310,31,310,310,307,23,2,0,33.8,-16.6,0,0,0,0,0,0,30,275,18.3,-17.1,Tulare,"c(-119.2994, 36.3278)"
USC00049367,"VISALIA, CA US",36.3278,-119.2994,106.7,09,-2.6,-16.6,0,0,5.08,1,0,0,0,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,-16.5,300,30,300,299,257,12,0,0,30.9,-16.3,0,0,0,0,0,7,145,291,15.7,-16.4,Tulare,"c(-119.2994, 36.3278)"
USC00049367,"VISALIA, CA US",36.3278,-119.2994,106.7,10,-3.5,-15.8,0,11.94,23.62,2,2,0,-7777,15.49,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,-16.4,310,31,307,266,123,2,0,0,25.7,-15.9,0,0,0,0,3,100,282,309,11.4,-16.2,Tulare,"c(-119.2994, 36.3278)"
USC00049367,"VISALIA, CA US",36.3278,-119.2994,106.7,11,-6.3,-16.3,4.32,24.38,51.31,4,3,1,0,31.24,0,0,0,0,0,0,0,0,0,0,0,0,0,12.1,-16.4,300,30,205,64,5,0,0,0,17.8,-16,0,0,0,1,83,266,300,300,6.4,-16.4,Tulare,"c(-119.2994, 36.3278)"
USC00049367,"VISALIA, CA US",36.3278,-119.2994,106.7,12,-8.5,-16.2,23.37,37.34,58.42,6,4,1,0,44.2,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8,-16.3,307,24,58,3,0,0,0,0,12.5,-16.1,0,0,0,4,207,302,310,310,3.2,-16.2,Tulare,"c(-119.2994, 36.3278)"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,01,-5.1,-15.8,26.42,83.06,157.48,9,6,3,1,103.12,0,25.4,495.3,3,2,1,1,0,256.5,11,7,5,3,-0.9,-15.7,179,6,2,0,0,0,0,3,5.5,-15.4,1,47,161,29,309,310,310,310,-7.3,-15.4,Plumas,"c(-120.4719, 39.8053)"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,02,-4.4,-15.3,39.12,78.74,167.89,8,6,3,1,98.3,0,0,381,2,2,1,1,0,299.7,10,7,6,4,0.5,-15.8,197,8,17,-7777,0,0,0,2,7.2,-15.2,0,30,113,26,280,280,280,280,-6.2,-15.7,Plumas,"c(-120.4719, 39.8053)"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,03,-3.7,-15.4,41.15,63.75,113.28,9,6,2,1,85.34,0,0,127,2,2,1,0,0,142.2,4,2,2,1,3.4,-16.1,265,17,52,4,0,0,0,1,10.4,-15.2,0,5,56,27,307,310,310,310,-3.7,-16.4,Plumas,"c(-120.4719, 39.8053)"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,04,-2.1,-15.7,18.54,26.16,56.9,6,4,1,0,34.8,0,0,0,1,0,0,0,0,68.6,1,0,0,0,6.2,-16.3,285,22,124,35,2,0,0,0,14,-15.4,0,-7777,16,22,293,300,300,300,-1.7,-16.7,Plumas,"c(-120.4719, 39.8053)"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,05,0.1,-15.4,8.13,15.49,36.32,5,3,0,-7777,24.38,0,0,0,0,0,0,0,0,7.6,0,0,0,0,10.4,-16.1,310,29,229,127,37,0,0,0,19.3,-15.1,0,0,-7777,11,252,308,310,310,1.4,-16.6,Plumas,"c(-120.4719, 39.8053)"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,06,2.4,-15.9,2.03,7.87,24.89,3,2,0,0,13.21,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,-16.6,300,30,283,232,111,1,0,0,24.5,-15.9,0,0,0,3,158,291,300,300,4.2,-16.8,Plumas,"c(-120.4719, 39.8053)"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,07,5.3,-16.3,0,1.02,7.62,1,1,0,0,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,17.9,-16.3,310,31,310,304,243,7,0,0,29.4,-15.9,0,0,0,0,94,264,309,310,6.4,-16.3,Plumas,"c(-120.4719, 39.8053)"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,08,5.7,-16.2,0,0,6.35,1,1,0,0,7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,-16.8,310,31,310,302,237,5,0,0,29,-16.3,0,0,0,1,119,285,310,310,5.6,-16.8,Plumas,"c(-120.4719, 39.8053)"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,09,4.7,-15.7,0,7.62,21.84,2,2,0,-7777,15.24,0,0,0,0,0,0,0,0,0,0,0,0,0,13.8,-16.4,300,30,282,240,131,1,0,0,25,-15.5,0,0,0,5,225,299,300,300,2.6,-16.9,Plumas,"c(-120.4719, 39.8053)"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,10,2,-15.4,5.08,21.59,53.59,3,2,1,0,32.26,0,0,0,0,0,-7777,-7777,0,7.6,0,-7777,-7777,0,8.7,-16.3,308,28,222,111,16,0,0,0,18.6,-15.4,0,0,9,21,300,310,310,310,-1.1,-16.7,Plumas,"c(-120.4719, 39.8053)"
USC00047085,"PORTOLA, CA US",39.8053,-120.4719,1478.3,11,-3.1,-15.1,23.11,48.51,96.77,7,5,2,1,65.79,0,0,152.4,1,1,1,0,0,109.2,2,1,1,0,2.9,-15.9,252,15,51,6,0,0,0,1,10.3,-15.1,0,11,77,26,294,300,300,300,-4.4,-16.1,Plumas,"c(-120.4719, 39.8053)"
